sessionId,clientId,visitorId,visit_start_time,product_price,product_quantity,product_revenue,product_refund_amount,traffic_channel,traffic_source,promotion,transaction_id,event_id,productSKU,itemQuantity,itemRevenue,currencyCode,event_ts,event_category,event_action,event_value,event_name,page_name,device_category,browser,ip_address,mac_address,client_type
S06042023-000019,11997,1199724529,06:04:2023 04:26:08,164.17,5,820.85,0,Direct,Company Site,,S06042023-000019,5,SKU0019966,5,820.85,USD,06:04:2023 04:30:54,Ecommerce,Conversion,1057.04,verify_order,order_success,Tablet,Other,127.0.0.1,,Returning Customer
S06042023-000019,11997,1199734303,06:04:2023 04:26:08,74.53,1,74.53,0,Direct,Company Site,,S06042023-000019,5,SKU0020274,1,74.53,USD,06:04:2023 04:30:54,Ecommerce,Conversion,1057.04,verify_order,order_success,Tablet,Other,127.0.0.1,,Returning Customer
S06042023-000019,11997,1199723185,06:04:2023 04:26:08,161.66,1,161.66,0,Direct,Company Site,,S06042023-000019,5,SKU0022328,1,161.66,USD,06:04:2023 04:30:54,Ecommerce,Conversion,1057.04,verify_order,order_success,Tablet,Other,127.0.0.1,,Returning Customer
S11032023-000020,11997,1199726471,11:03:2023 18:27:08,,,,0,Paid Search,Google,,S06042023-000019,0,,,,,11:03:2023 18:27:08,Ecommerce,Conversion,0,click,home_page,Mobile,Chrome,127.0.0.1,,Returning Customer
S11032023-000020,11997,1199733717,11:03:2023 18:27:08,,,,0,Paid Search,Google,,S06042023-000019,1,,,,,11:03:2023 18:27:58,Ecommerce,Conversion,0,product_click,product_list,Mobile,Chrome,127.0.0.1,,Returning Customer
S11032023-000020,11997,1199722400,11:03:2023 18:27:08,80.93,,,0,Paid Search,Google,,S06042023-000019,2,SKU0024072,,,,11:03:2023 18:29:15,Ecommerce,Conversion,0,product_select,product_detail,Mobile,Chrome,127.0.0.1,,Returning Customer
S11032023-000020,11997,1199739685,11:03:2023 18:27:08,151.34,,,0,Paid Search,Google,,S06042023-000019,2,SKU0022877,,,,11:03:2023 18:29:15,Ecommerce,Conversion,0,product_select,product_detail,Mobile,Chrome,127.0.0.1,,Returning Customer
S11032023-000020,11997,1199728597,11:03:2023 18:27:08,80.93,2,,0,Paid Search,Google,,S06042023-000019,3,SKU0024072,2,,,11:03:2023 18:29:35,Ecommerce,Conversion,0,product_add,shopping_cart,Mobile,Chrome,127.0.0.1,,Returning Customer
S11032023-000020,11997,1199730075,11:03:2023 18:27:08,151.34,5,,0,Paid Search,Google,,S06042023-000019,3,SKU0022877,5,,,11:03:2023 18:29:35,Ecommerce,Conversion,0,product_add,shopping_cart,Mobile,Chrome,127.0.0.1,,Returning Customer
S11032023-000020,11997,1199724497,11:03:2023 18:27:08,80.93,2,161.86,0,Paid Search,Google,,S06042023-000019,4,SKU0024072,2,161.86,USD,11:03:2023 18:30:47,Ecommerce,Conversion,0,payment_entry,payment_screen,Mobile,Chrome,127.0.0.1,,Returning Customer
S11032023-000020,11997,1199722390,11:03:2023 18:27:08,151.34,5,756.7,0,Paid Search,Google,,S06042023-000019,4,SKU0022877,5,756.7,USD,11:03:2023 18:30:47,Ecommerce,Conversion,0,payment_entry,payment_screen,Mobile,Chrome,127.0.0.1,,Returning Customer
S11032023-000020,11997,1199728299,11:03:2023 18:27:08,80.93,2,161.86,0,Paid Search,Google,,S11032023-000020,5,SKU0024072,2,161.86,USD,11:03:2023 18:31:36,Ecommerce,Conversion,918.56,verify_order,order_success,Mobile,Chrome,127.0.0.1,,Returning Customer
S11032023-000020,11997,1199733625,11:03:2023 18:27:08,151.34,5,756.7,0,Paid Search,Google,,S11032023-000020,5,SKU0022877,5,756.7,USD,11:03:2023 18:31:36,Ecommerce,Conversion,918.56,verify_order,order_success,Mobile,Chrome,127.0.0.1,,Returning Customer
S25042023-000021,11998,1199828659,25:04:2023 05:21:18,,,,0,Direct,Company Site,,S11032023-000020,0,,,,,25:04:2023 05:21:18,Ecommerce,Conversion,0,click,home_page,Laptop,Firefox,127.0.0.1,,Returning Customer
S25042023-000021,11998,1199825758,25:04:2023 05:21:18,,,,0,Direct,Company Site,,S11032023-000020,1,,,,,25:04:2023 05:22:23,Ecommerce,Conversion,0,product_click,product_list,Laptop,Firefox,127.0.0.1,,Returning Customer
S25042023-000021,11998,1199835345,25:04:2023 05:21:18,139.49,,,0,Direct,Company Site,,S11032023-000020,2,SKU0017277,,,,25:04:2023 05:23:33,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Firefox,127.0.0.1,,Returning Customer
S25042023-000021,11998,1199836767,25:04:2023 05:21:18,139.49,2,,0,Direct,Company Site,,S11032023-000020,3,SKU0017277,2,,,25:04:2023 05:24:11,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Firefox,127.0.0.1,,Returning Customer
S25042023-000021,11998,1199832671,25:04:2023 05:21:18,139.49,2,278.98,0,Direct,Company Site,,S11032023-000020,4,SKU0017277,2,278.98,USD,25:04:2023 05:25:08,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Firefox,127.0.0.1,,Returning Customer
S25042023-000021,11998,1199833419,25:04:2023 05:21:18,139.49,2,278.98,0,Direct,Company Site,,S25042023-000021,5,SKU0017277,2,278.98,USD,25:04:2023 05:25:39,Ecommerce,Conversion,278.98,verify_order,order_success,Laptop,Firefox,127.0.0.1,,Returning Customer
S07052023-000022,11998,1199826813,07:05:2023 23:15:28,,,,0,Paid Search,Google,,S25042023-000021,0,,,,,07:05:2023 23:15:28,Ecommerce,Conversion,0,click,home_page,Mobile,Other,127.0.0.1,,Returning Customer
S07052023-000022,11998,1199838667,07:05:2023 23:15:28,,,,0,Paid Search,Google,,S25042023-000021,1,,,,,07:05:2023 23:16:09,Ecommerce,Conversion,0,product_click,product_list,Mobile,Other,127.0.0.1,,Returning Customer
S07052023-000022,11998,1199833930,07:05:2023 23:15:28,69.2,,,0,Paid Search,Google,,S25042023-000021,2,SKU0017102,,,,07:05:2023 23:17:03,Ecommerce,Conversion,0,product_select,product_detail,Mobile,Other,127.0.0.1,,Returning Customer
S07052023-000022,11998,1199840388,07:05:2023 23:15:28,117.09,,,0,Paid Search,Google,,S25042023-000021,2,SKU0019563,,,,07:05:2023 23:17:03,Ecommerce,Conversion,0,product_select,product_detail,Mobile,Other,127.0.0.1,,Returning Customer
S07052023-000022,11998,1199824882,07:05:2023 23:15:28,69.2,3,,0,Paid Search,Google,,S25042023-000021,3,SKU0017102,3,,,07:05:2023 23:18:02,Ecommerce,Conversion,0,product_add,shopping_cart,Mobile,Other,127.0.0.1,,Returning Customer
S07052023-000022,11998,1199837487,07:05:2023 23:15:28,117.09,5,,0,Paid Search,Google,,S25042023-000021,3,SKU0019563,5,,,07:05:2023 23:18:02,Ecommerce,Conversion,0,product_add,shopping_cart,Mobile,Other,127.0.0.1,,Returning Customer
S07052023-000022,11998,1199835258,07:05:2023 23:15:28,69.2,3,207.6,0,Paid Search,Google,,S25042023-000021,4,SKU0017102,3,207.6,USD,07:05:2023 23:18:42,Ecommerce,Conversion,0,payment_entry,payment_screen,Mobile,Other,127.0.0.1,,Returning Customer
S07052023-000022,11998,1199828687,07:05:2023 23:15:28,117.09,5,585.45,0,Paid Search,Google,,S25042023-000021,4,SKU0019563,5,585.45,USD,07:05:2023 23:18:42,Ecommerce,Conversion,0,payment_entry,payment_screen,Mobile,Other,127.0.0.1,,Returning Customer
S07052023-000022,11998,1199838895,07:05:2023 23:15:28,69.2,3,207.6,0,Paid Search,Google,,S07052023-000022,5,SKU0017102,3,207.6,USD,07:05:2023 23:19:19,Ecommerce,Conversion,793.05,verify_order,order_success,Mobile,Other,127.0.0.1,,Returning Customer
S07052023-000022,11998,1199821173,07:05:2023 23:15:28,117.09,5,585.45,0,Paid Search,Google,,S07052023-000022,5,SKU0019563,5,585.45,USD,07:05:2023 23:19:19,Ecommerce,Conversion,793.05,verify_order,order_success,Mobile,Other,127.0.0.1,,Returning Customer
S13042023-000023,11998,1199827758,13:04:2023 11:43:11,,,,0,Referral,Affiliate Site,,S07052023-000022,0,,,,,13:04:2023 11:43:11,Ecommerce,Conversion,0,click,home_page,Tablet,Chrome,,127.0.0.1,Returning Customer
S13042023-000023,11998,1199825433,13:04:2023 11:43:11,,,,0,Referral,Affiliate Site,,S07052023-000022,1,,,,,13:04:2023 11:44:18,Ecommerce,Conversion,0,product_click,product_list,Tablet,Chrome,,127.0.0.1,Returning Customer
S13042023-000023,11998,1199829896,13:04:2023 11:43:11,37.48,,,0,Referral,Affiliate Site,,S07052023-000022,2,SKU0023147,,,,13:04:2023 11:44:55,Ecommerce,Conversion,0,product_select,product_detail,Tablet,Chrome,,127.0.0.1,Returning Customer
S13042023-000023,11998,1199822913,13:04:2023 11:43:11,85.75,,,0,Referral,Affiliate Site,,S07052023-000022,2,SKU0019576,,,,13:04:2023 11:44:55,Ecommerce,Conversion,0,product_select,product_detail,Tablet,Chrome,,127.0.0.1,Returning Customer
S13042023-000023,11998,1199828691,13:04:2023 11:43:11,37.48,1,,0,Referral,Affiliate Site,,S07052023-000022,3,SKU0023147,1,,,13:04:2023 11:45:39,Ecommerce,Conversion,0,product_add,shopping_cart,Tablet,Chrome,,127.0.0.1,Returning Customer
S13042023-000023,11998,1199835697,13:04:2023 11:43:11,85.75,3,,0,Referral,Affiliate Site,,S07052023-000022,3,SKU0019576,3,,,13:04:2023 11:45:39,Ecommerce,Conversion,0,product_add,shopping_cart,Tablet,Chrome,,127.0.0.1,Returning Customer
S13042023-000023,11998,1199834875,13:04:2023 11:43:11,37.48,1,37.48,0,Referral,Affiliate Site,,S07052023-000022,4,SKU0023147,1,37.48,USD,13:04:2023 11:46:07,Ecommerce,Conversion,0,payment_entry,payment_screen,Tablet,Chrome,,127.0.0.1,Returning Customer
S13042023-000023,11998,1199840255,13:04:2023 11:43:11,85.75,3,257.25,0,Referral,Affiliate Site,,S07052023-000022,4,SKU0019576,3,257.25,USD,13:04:2023 11:46:07,Ecommerce,Conversion,0,payment_entry,payment_screen,Tablet,Chrome,,127.0.0.1,Returning Customer
S13042023-000023,11998,1199828610,13:04:2023 11:43:11,37.48,1,37.48,0,Referral,Affiliate Site,,S13042023-000023,5,SKU0023147,1,37.48,USD,13:04:2023 11:47:03,Ecommerce,Conversion,294.73,verify_order,order_success,Tablet,Chrome,,127.0.0.1,Returning Customer
S13042023-000023,11998,1199826731,13:04:2023 11:43:11,85.75,3,257.25,0,Referral,Affiliate Site,,S13042023-000023,5,SKU0019576,3,257.25,USD,13:04:2023 11:47:03,Ecommerce,Conversion,294.73,verify_order,order_success,Tablet,Chrome,,127.0.0.1,Returning Customer
S16032023-000024,11998,1199830753,16:03:2023 16:52:05,,,,0,Paid Search,Google,,S13042023-000023,0,,,,,16:03:2023 16:52:05,Ecommerce,Conversion,0,click,home_page,Laptop,Edge,127.0.0.1,,Returning Customer
S16032023-000024,11998,1199834511,16:03:2023 16:52:05,,,,0,Paid Search,Google,,S13042023-000023,1,,,,,16:03:2023 16:53:09,Ecommerce,Conversion,0,product_click,product_list,Laptop,Edge,127.0.0.1,,Returning Customer
S16032023-000024,11998,1199833647,16:03:2023 16:52:05,3.13,,,0,Paid Search,Google,,S13042023-000023,2,SKU0017329,,,,16:03:2023 16:54:21,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Edge,127.0.0.1,,Returning Customer
S16032023-000024,11998,1199836695,16:03:2023 16:52:05,109.47,,,0,Paid Search,Google,,S13042023-000023,2,SKU0022562,,,,16:03:2023 16:54:21,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Edge,127.0.0.1,,Returning Customer
S16032023-000024,11998,1199839014,16:03:2023 16:52:05,198.21,,,0,Paid Search,Google,,S13042023-000023,2,SKU0026092,,,,16:03:2023 16:54:21,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Edge,127.0.0.1,,Returning Customer
S16032023-000024,11998,1199822062,16:03:2023 16:52:05,3.13,3,,0,Paid Search,Google,,S13042023-000023,3,SKU0017329,3,,,16:03:2023 16:55:32,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Edge,127.0.0.1,,Returning Customer
S16032023-000024,11998,1199832278,16:03:2023 16:52:05,109.47,3,,0,Paid Search,Google,,S13042023-000023,3,SKU0022562,3,,,16:03:2023 16:55:32,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Edge,127.0.0.1,,Returning Customer
S16032023-000024,11998,1199832293,16:03:2023 16:52:05,198.21,4,,0,Paid Search,Google,,S13042023-000023,3,SKU0026092,4,,,16:03:2023 16:55:32,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Edge,127.0.0.1,,Returning Customer
S16032023-000024,11998,1199824424,16:03:2023 16:52:05,3.13,3,9.39,0,Paid Search,Google,,S13042023-000023,4,SKU0017329,3,9.39,USD,16:03:2023 16:56:33,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Edge,127.0.0.1,,Returning Customer
S16032023-000024,11998,1199831260,16:03:2023 16:52:05,109.47,3,328.41,0,Paid Search,Google,,S13042023-000023,4,SKU0022562,3,328.41,USD,16:03:2023 16:56:33,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Edge,127.0.0.1,,Returning Customer
S16032023-000024,11998,1199833975,16:03:2023 16:52:05,198.21,4,792.84,0,Paid Search,Google,,S13042023-000023,4,SKU0026092,4,792.84,USD,16:03:2023 16:56:33,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Edge,127.0.0.1,,Returning Customer
S16032023-000024,11998,1199826803,16:03:2023 16:52:05,3.13,3,9.39,0,Paid Search,Google,,S16032023-000024,5,SKU0017329,3,9.39,USD,16:03:2023 16:57:39,Ecommerce,Conversion,1130.64,verify_order,order_success,Laptop,Edge,127.0.0.1,,Returning Customer
S16032023-000024,11998,1199830640,16:03:2023 16:52:05,109.47,3,328.41,0,Paid Search,Google,,S16032023-000024,5,SKU0022562,3,328.41,USD,16:03:2023 16:57:39,Ecommerce,Conversion,1130.64,verify_order,order_success,Laptop,Edge,127.0.0.1,,Returning Customer
S16032023-000024,11998,1199830420,16:03:2023 16:52:05,198.21,4,792.84,0,Paid Search,Google,,S16032023-000024,5,SKU0026092,4,792.84,USD,16:03:2023 16:57:39,Ecommerce,Conversion,1130.64,verify_order,order_success,Laptop,Edge,127.0.0.1,,Returning Customer
S09052023-000025,11998,1199822520,09:05:2023 16:39:03,,,,0,Referral,Affiliate Site,Promo20235,S16032023-000024,0,,,,,09:05:2023 16:39:03,Ecommerce,Conversion,0,click,home_page,Desktop,Chrome,,127.0.0.1,Returning Customer
S09052023-000025,11998,1199828400,09:05:2023 16:39:03,,,,0,Referral,Affiliate Site,Promo20235,S16032023-000024,1,,,,,09:05:2023 16:39:41,Ecommerce,Conversion,0,product_click,product_list,Desktop,Chrome,,127.0.0.1,Returning Customer
S09052023-000025,11998,1199837299,09:05:2023 16:39:03,10.55,,,0,Referral,Affiliate Site,Promo20235,S16032023-000024,2,SKU0016747,,,,09:05:2023 16:40:38,Ecommerce,Conversion,0,product_select,product_detail,Desktop,Chrome,,127.0.0.1,Returning Customer
S09052023-000025,11998,1199830923,09:05:2023 16:39:03,105.43,,,0,Referral,Affiliate Site,Promo20235,S16032023-000024,2,SKU0021982,,,,09:05:2023 16:40:38,Ecommerce,Conversion,0,product_select,product_detail,Desktop,Chrome,,127.0.0.1,Returning Customer
S09052023-000025,11998,1199839891,09:05:2023 16:39:03,10.55,1,,0,Referral,Affiliate Site,Promo20235,S16032023-000024,3,SKU0016747,1,,,09:05:2023 16:41:30,Ecommerce,Conversion,0,product_add,shopping_cart,Desktop,Chrome,,127.0.0.1,Returning Customer
S09052023-000025,11998,1199823567,09:05:2023 16:39:03,105.43,4,,0,Referral,Affiliate Site,Promo20235,S16032023-000024,3,SKU0021982,4,,,09:05:2023 16:41:30,Ecommerce,Conversion,0,product_add,shopping_cart,Desktop,Chrome,,127.0.0.1,Returning Customer
S09052023-000025,11998,1199834956,09:05:2023 16:39:03,10.55,1,10.55,0,Referral,Affiliate Site,Promo20235,S16032023-000024,4,SKU0016747,1,10.55,USD,09:05:2023 16:41:51,Ecommerce,Conversion,0,payment_entry,payment_screen,Desktop,Chrome,,127.0.0.1,Returning Customer
S09052023-000025,11998,1199822920,09:05:2023 16:39:03,105.43,4,421.72,0,Referral,Affiliate Site,Promo20235,S16032023-000024,4,SKU0021982,4,421.72,USD,09:05:2023 16:41:51,Ecommerce,Conversion,0,payment_entry,payment_screen,Desktop,Chrome,,127.0.0.1,Returning Customer
S09052023-000025,11998,1199837406,09:05:2023 16:39:03,10.55,1,10.55,0,Referral,Affiliate Site,Promo20235,S09052023-000025,5,SKU0016747,1,10.55,USD,09:05:2023 16:42:40,Ecommerce,Conversion,432.27,verify_order,order_success,Desktop,Chrome,,127.0.0.1,Returning Customer
S09052023-000025,11998,1199827523,09:05:2023 16:39:03,105.43,4,421.72,0,Referral,Affiliate Site,Promo20235,S09052023-000025,5,SKU0021982,4,421.72,USD,09:05:2023 16:42:40,Ecommerce,Conversion,432.27,verify_order,order_success,Desktop,Chrome,,127.0.0.1,Returning Customer
S08042023-000026,11999,1199933902,08:04:2023 17:57:08,,,,0,Direct,Company Site,,S09052023-000025,0,,,,,08:04:2023 17:57:08,Ecommerce,Conversion,0,click,home_page,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199930428,08:04:2023 17:57:08,,,,0,Direct,Company Site,,S09052023-000025,1,,,,,08:04:2023 17:57:48,Ecommerce,Conversion,0,product_click,product_list,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199927834,08:04:2023 17:57:08,14.38,,,0,Direct,Company Site,,S09052023-000025,2,SKU0019398,,,,08:04:2023 17:58:39,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199922980,08:04:2023 17:57:08,138.89,,,0,Direct,Company Site,,S09052023-000025,2,SKU0021535,,,,08:04:2023 17:58:39,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199933165,08:04:2023 17:57:08,55.78,,,0,Direct,Company Site,,S09052023-000025,2,SKU0016889,,,,08:04:2023 17:58:39,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199930477,08:04:2023 17:57:08,16.24,,,0,Direct,Company Site,,S09052023-000025,2,SKU0017623,,,,08:04:2023 17:58:39,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199934511,08:04:2023 17:57:08,14.38,3,,0,Direct,Company Site,,S09052023-000025,3,SKU0019398,3,,,08:04:2023 17:59:22,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199921860,08:04:2023 17:57:08,138.89,3,,0,Direct,Company Site,,S09052023-000025,3,SKU0021535,3,,,08:04:2023 17:59:22,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199934271,08:04:2023 17:57:08,55.78,1,,0,Direct,Company Site,,S09052023-000025,3,SKU0016889,1,,,08:04:2023 17:59:22,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199925754,08:04:2023 17:57:08,16.24,5,,0,Direct,Company Site,,S09052023-000025,3,SKU0017623,5,,,08:04:2023 17:59:22,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199931745,08:04:2023 17:57:08,14.38,3,43.14,0,Direct,Company Site,,S09052023-000025,4,SKU0019398,3,43.14,USD,08:04:2023 18:00:29,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199930978,08:04:2023 17:57:08,138.89,3,416.67,0,Direct,Company Site,,S09052023-000025,4,SKU0021535,3,416.67,USD,08:04:2023 18:00:29,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199933423,08:04:2023 17:57:08,55.78,1,55.78,0,Direct,Company Site,,S09052023-000025,4,SKU0016889,1,55.78,USD,08:04:2023 18:00:29,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199924304,08:04:2023 17:57:08,16.24,5,81.2,0,Direct,Company Site,,S09052023-000025,4,SKU0017623,5,81.2,USD,08:04:2023 18:00:29,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199925716,08:04:2023 17:57:08,14.38,3,43.14,0,Direct,Company Site,,S08042023-000026,5,SKU0019398,3,43.14,USD,08:04:2023 18:01:18,Ecommerce,Conversion,596.79,verify_order,order_success,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199924636,08:04:2023 17:57:08,138.89,3,416.67,0,Direct,Company Site,,S08042023-000026,5,SKU0021535,3,416.67,USD,08:04:2023 18:01:18,Ecommerce,Conversion,596.79,verify_order,order_success,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199924537,08:04:2023 17:57:08,55.78,1,55.78,0,Direct,Company Site,,S08042023-000026,5,SKU0016889,1,55.78,USD,08:04:2023 18:01:18,Ecommerce,Conversion,596.79,verify_order,order_success,Laptop,Chrome,127.0.0.1,,Returning Customer
S08042023-000026,11999,1199934109,08:04:2023 17:57:08,16.24,5,81.2,0,Direct,Company Site,,S08042023-000026,5,SKU0017623,5,81.2,USD,08:04:2023 18:01:18,Ecommerce,Conversion,596.79,verify_order,order_success,Laptop,Chrome,127.0.0.1,,Returning Customer
S03032023-000027,11999,1199924061,03:03:2023 12:39:57,,,,0,Social,Twitter,Promo20233,S08042023-000026,0,,,,,03:03:2023 12:39:57,Ecommerce,Conversion,0,click,home_page,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199936341,03:03:2023 12:39:57,,,,0,Social,Twitter,Promo20233,S08042023-000026,1,,,,,03:03:2023 12:40:26,Ecommerce,Conversion,0,product_click,product_list,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199940359,03:03:2023 12:39:57,141.96,,,0,Social,Twitter,Promo20233,S08042023-000026,2,SKU0023769,,,,03:03:2023 12:41:00,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199935684,03:03:2023 12:39:57,80.53,,,0,Social,Twitter,Promo20233,S08042023-000026,2,SKU0015131,,,,03:03:2023 12:41:00,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199928019,03:03:2023 12:39:57,52.59,,,0,Social,Twitter,Promo20233,S08042023-000026,2,SKU0018855,,,,03:03:2023 12:41:00,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199928652,03:03:2023 12:39:57,169.57,,,0,Social,Twitter,Promo20233,S08042023-000026,2,SKU0017820,,,,03:03:2023 12:41:00,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199931763,03:03:2023 12:39:57,75.44,,,0,Social,Twitter,Promo20233,S08042023-000026,2,SKU0023500,,,,03:03:2023 12:41:00,Ecommerce,Conversion,0,product_select,product_detail,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199927050,03:03:2023 12:39:57,141.96,4,,0,Social,Twitter,Promo20233,S08042023-000026,3,SKU0023769,4,,,03:03:2023 12:42:02,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199928932,03:03:2023 12:39:57,80.53,4,,0,Social,Twitter,Promo20233,S08042023-000026,3,SKU0015131,4,,,03:03:2023 12:42:02,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199931086,03:03:2023 12:39:57,52.59,1,,0,Social,Twitter,Promo20233,S08042023-000026,3,SKU0018855,1,,,03:03:2023 12:42:02,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199932502,03:03:2023 12:39:57,169.57,5,,0,Social,Twitter,Promo20233,S08042023-000026,3,SKU0017820,5,,,03:03:2023 12:42:02,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199930480,03:03:2023 12:39:57,75.44,1,,0,Social,Twitter,Promo20233,S08042023-000026,3,SKU0023500,1,,,03:03:2023 12:42:02,Ecommerce,Conversion,0,product_add,shopping_cart,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199935355,03:03:2023 12:39:57,141.96,4,567.84,0,Social,Twitter,Promo20233,S08042023-000026,4,SKU0023769,4,567.84,USD,03:03:2023 12:42:56,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199924346,03:03:2023 12:39:57,80.53,4,322.12,0,Social,Twitter,Promo20233,S08042023-000026,4,SKU0015131,4,322.12,USD,03:03:2023 12:42:56,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199934915,03:03:2023 12:39:57,52.59,1,52.59,0,Social,Twitter,Promo20233,S08042023-000026,4,SKU0018855,1,52.59,USD,03:03:2023 12:42:56,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199939490,03:03:2023 12:39:57,169.57,5,847.85,0,Social,Twitter,Promo20233,S08042023-000026,4,SKU0017820,5,847.85,USD,03:03:2023 12:42:56,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199922237,03:03:2023 12:39:57,75.44,1,75.44,0,Social,Twitter,Promo20233,S08042023-000026,4,SKU0023500,1,75.44,USD,03:03:2023 12:42:56,Ecommerce,Conversion,0,payment_entry,payment_screen,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199929026,03:03:2023 12:39:57,141.96,4,567.84,0,Social,Twitter,Promo20233,S03032023-000027,5,SKU0023769,4,567.84,USD,03:03:2023 12:43:35,Ecommerce,Conversion,1865.84,verify_order,order_success,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199924965,03:03:2023 12:39:57,80.53,4,322.12,0,Social,Twitter,Promo20233,S03032023-000027,5,SKU0015131,4,322.12,USD,03:03:2023 12:43:35,Ecommerce,Conversion,1865.84,verify_order,order_success,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199921142,03:03:2023 12:39:57,52.59,1,52.59,0,Social,Twitter,Promo20233,S03032023-000027,5,SKU0018855,1,52.59,USD,03:03:2023 12:43:35,Ecommerce,Conversion,1865.84,verify_order,order_success,Laptop,Edge,,127.0.0.1,Returning Customer
S03032023-000027,11999,1199925421,03:03:2023 12:39:57,169.57,5,847.85,0,Social,Twitter,Promo20233,S03032023-000027,5,SKU0017820,5,847.85,USD,03:03:2023 12:43:35,Ecommerce,Conversion,1865.84,verify_order,order_success,Laptop,Edge,,127.0.0.1,Returning Customer
