city_id,zip_code,city_name,county_name,state_code,state_name
CITY48265,5047,Hartford,Windsor County,VT,Vermont
CITY48266,5032,Bethel,Windsor County,VT,Vermont
CITY48267,5148,Londonderry,Windsor County,VT,Vermont
CITY48268,5153,Proctorsville,Windsor County,VT,Vermont
CITY48269,5062,Reading,Windsor County,VT,Vermont
CITY48270,5060,Randolph,Windsor County,VT,Vermont
CITY48271,5037,Brownsville,Windsor County,VT,Vermont
CITY48272,5070,South strafford,Windsor County,VT,Vermont
CITY48273,5031,Barnard,Windsor County,VT,Vermont
CITY48274,5091,Woodstock,Windsor County,VT,Vermont
CITY48275,5151,Perkinsville,Windsor County,VT,Vermont
CITY48276,5067,South pomfret,Windsor County,VT,Vermont
CITY48277,5065,Sharon,Windsor County,VT,Vermont
CITY48278,5068,South royalton,Windsor County,VT,Vermont
CITY48279,5758,Mount holly,Windsor County,VT,Vermont
CITY48280,5772,Stockbridge,Windsor County,VT,Vermont
CITY48281,5034,Bridgewater,Windsor County,VT,Vermont
CITY48282,5049,Hartland four corners,Windsor County,VT,Vermont
CITY48283,5048,Hartland,Windsor County,VT,Vermont
CITY48284,5767,Rochester,Windsor County,VT,Vermont
CITY48285,5035,Bridgewater corners,Windsor County,VT,Vermont
CITY48286,5053,North pomfret,Windsor County,VT,Vermont
CITY48287,5056,Plymouth,Windsor County,VT,Vermont
CITY48288,5071,South woodstock,Windsor County,VT,Vermont
CITY48289,5084,West hartford,Windsor County,VT,Vermont
CITY48290,5001,White river junction,Windsor County,VT,Vermont
CITY48291,5156,Springfield,Windsor County,VT,Vermont
CITY48292,5161,Weston,Windsor County,VT,Vermont
CITY48293,5075,Thetford center,Windsor County,VT,Vermont
CITY48294,5088,Wilder,Windsor County,VT,Vermont
CITY48295,5009,White river junction,Windsor County,VT,Vermont
CITY48296,23301,Accomac,Accomack County,VA,Virginia
CITY48297,23420,Painter,Accomack County,VA,Virginia
CITY48298,23417,Onancock,Accomack County,VA,Virginia
CITY48299,23359,Hallwood,Accomack County,VA,Virginia
CITY48300,23488,Withams,Accomack County,VA,Virginia
CITY48301,23308,Bloxom,Accomack County,VA,Virginia
CITY48302,23356,Greenbackville,Accomack County,VA,Virginia
CITY48303,23303,Atlantic,Accomack County,VA,Virginia
CITY48304,23415,New church,Accomack County,VA,Virginia
CITY48305,23409,Mears,Accomack County,VA,Virginia
CITY48306,23404,Locustville,Accomack County,VA,Virginia
CITY48307,23426,Sanford,Accomack County,VA,Virginia
CITY48308,23414,Nelsonia,Accomack County,VA,Virginia
CITY48309,23350,Exmore,Accomack County,VA,Virginia
CITY48310,23410,Melfa,Accomack County,VA,Virginia
CITY48311,23422,Pungoteague,Accomack County,VA,Virginia
CITY48312,23421,Parksley,Accomack County,VA,Virginia
CITY48313,23337,Wallops island,Accomack County,VA,Virginia
CITY48314,23306,Belle haven,Accomack County,VA,Virginia
CITY48315,23357,Greenbush,Accomack County,VA,Virginia
CITY48316,23480,Wachapreague,Accomack County,VA,Virginia
CITY48317,23427,Saxis,Accomack County,VA,Virginia
CITY48318,23418,Onley,Accomack County,VA,Virginia
CITY48319,23395,Horntown,Accomack County,VA,Virginia
CITY48320,23423,Quinby,Accomack County,VA,Virginia
CITY48321,23416,Oak hall,Accomack County,VA,Virginia
CITY48322,23407,Mappsville,Accomack County,VA,Virginia
CITY48323,23401,Keller,Accomack County,VA,Virginia
CITY48324,23389,Harborton,Accomack County,VA,Virginia
CITY48325,23440,Tangier,Accomack County,VA,Virginia
CITY48326,23336,Chincoteague island,Accomack County,VA,Virginia
CITY48327,23442,Temperanceville,Accomack County,VA,Virginia
CITY48328,23302,Assawoman,Accomack County,VA,Virginia
CITY48329,23358,Hacksneck,Accomack County,VA,Virginia
CITY48330,23441,Tasley,Accomack County,VA,Virginia
CITY48331,23341,Craddockville,Accomack County,VA,Virginia
CITY48332,22911,Charlottesville,Albemarle County,VA,Virginia
CITY48333,22920,Afton,Albemarle County,VA,Virginia
CITY48334,22938,Faber,Albemarle County,VA,Virginia
CITY48335,22932,Crozet,Albemarle County,VA,Virginia
CITY48336,22935,Dyke,Albemarle County,VA,Virginia
CITY48337,22942,Gordonsville,Albemarle County,VA,Virginia
CITY48338,22903,Charlottesville,Albemarle County,VA,Virginia
CITY48339,22940,Free union,Albemarle County,VA,Virginia
CITY48340,22943,Greenwood,Albemarle County,VA,Virginia
CITY48341,22909,Charlottesville,Albemarle County,VA,Virginia
CITY48342,22901,Charlottesville,Albemarle County,VA,Virginia
CITY48343,22923,Barboursville,Albemarle County,VA,Virginia
CITY48344,22947,Keswick,Albemarle County,VA,Virginia
CITY48345,22904,Charlottesville,Albemarle County,VA,Virginia
CITY48346,22945,Ivy,Albemarle County,VA,Virginia
CITY48347,22902,Charlottesville,Albemarle County,VA,Virginia
CITY48348,22936,Earlysville,Albemarle County,VA,Virginia
CITY48349,22968,Ruckersville,Albemarle County,VA,Virginia
CITY48350,22946,Keene,Albemarle County,VA,Virginia
CITY48351,22908,Charlottesville,Albemarle County,VA,Virginia
CITY48352,24562,Howardsville,Albemarle County,VA,Virginia
CITY48353,22959,North garden,Albemarle County,VA,Virginia
CITY48354,22987,White hall,Albemarle County,VA,Virginia
CITY48355,22937,Esmont,Albemarle County,VA,Virginia
CITY48356,22931,Covesville,Albemarle County,VA,Virginia
CITY48357,22974,Troy,Albemarle County,VA,Virginia
CITY48358,22969,Schuyler,Albemarle County,VA,Virginia
CITY48359,24590,Scottsville,Albemarle County,VA,Virginia
CITY48360,22924,Batesville,Albemarle County,VA,Virginia
CITY48361,24457,Low moor,Alleghany County,VA,Virginia
CITY48362,24085,Eagle rock,Alleghany County,VA,Virginia
CITY48363,24422,Clifton forge,Alleghany County,VA,Virginia
CITY48364,24127,New castle,Alleghany County,VA,Virginia
CITY48365,24448,Iron gate,Alleghany County,VA,Virginia
CITY48366,24474,Selma,Alleghany County,VA,Virginia
CITY48367,24445,Hot springs,Alleghany County,VA,Virginia
CITY48368,24426,Covington,Alleghany County,VA,Virginia
CITY48369,23083,Jetersville,Amelia County,VA,Virginia
CITY48370,23833,Church road,Amelia County,VA,Virginia
CITY48371,23966,Rice,Amelia County,VA,Virginia
CITY48372,23105,Mannboro,Amelia County,VA,Virginia
CITY48373,23002,Amelia court house,Amelia County,VA,Virginia
CITY48374,23824,Blackstone,Amelia County,VA,Virginia
CITY48375,23850,Ford,Amelia County,VA,Virginia
CITY48376,22967,Roseland,Amherst County,VA,Virginia
CITY48377,22976,Tyro,Amherst County,VA,Virginia
CITY48378,24572,Madison heights,Amherst County,VA,Virginia
CITY48379,24483,Vesuvius,Amherst County,VA,Virginia
CITY48380,22922,Arrington,Amherst County,VA,Virginia
CITY48381,24521,Amherst,Amherst County,VA,Virginia
CITY48382,24574,Monroe,Amherst County,VA,Virginia
CITY48383,24595,Sweet briar,Amherst County,VA,Virginia
CITY48384,24533,Clifford,Amherst County,VA,Virginia
CITY48385,24553,Gladstone,Amherst County,VA,Virginia
CITY48386,24526,Big island,Amherst County,VA,Virginia
CITY48387,24504,Lynchburg,Appomattox County,VA,Virginia
CITY48388,24593,Spout spring,Appomattox County,VA,Virginia
CITY48389,24538,Concord,Appomattox County,VA,Virginia
CITY48390,23960,Prospect,Appomattox County,VA,Virginia
CITY48391,23939,Evergreen,Appomattox County,VA,Virginia
CITY48392,24522,Appomattox,Appomattox County,VA,Virginia
CITY48393,23958,Pamplin,Appomattox County,VA,Virginia
CITY48394,23963,Red house,Appomattox County,VA,Virginia
CITY48395,24553,Gladstone,Appomattox County,VA,Virginia
CITY48396,22205,Arlington,Arlington County,VA,Virginia
CITY48397,22230,Arlington,Arlington County,VA,Virginia
CITY48398,22203,Arlington,Arlington County,VA,Virginia
CITY48399,22211,Fort myer,Arlington County,VA,Virginia
CITY48400,20350,Washington,Arlington County,VA,Virginia
CITY48401,22217,Arlington,Arlington County,VA,Virginia
CITY48402,20310,Washington,Arlington County,VA,Virginia
CITY48403,22225,Arlington,Arlington County,VA,Virginia
CITY48404,22212,Arlington,Arlington County,VA,Virginia
CITY48405,22101,Mc lean,Arlington County,VA,Virginia
CITY48406,22202,Arlington,Arlington County,VA,Virginia
CITY48407,22204,Arlington,Arlington County,VA,Virginia
CITY48408,22243,Arlington,Arlington County,VA,Virginia
CITY48409,22046,Falls church,Arlington County,VA,Virginia
CITY48410,22201,Arlington,Arlington County,VA,Virginia
CITY48411,22240,Arlington,Arlington County,VA,Virginia
CITY48412,20598,Dhs,Arlington County,VA,Virginia
CITY48413,22213,Arlington,Arlington County,VA,Virginia
CITY48414,22219,Arlington,Arlington County,VA,Virginia
CITY48415,22214,Arlington,Arlington County,VA,Virginia
CITY48416,22226,Arlington,Arlington County,VA,Virginia
CITY48417,22206,Arlington,Arlington County,VA,Virginia
CITY48418,22207,Arlington,Arlington County,VA,Virginia
CITY48419,22216,Arlington,Arlington County,VA,Virginia
CITY48420,22210,Arlington,Arlington County,VA,Virginia
CITY48421,22242,Arlington,Arlington County,VA,Virginia
CITY48422,22244,Arlington,Arlington County,VA,Virginia
CITY48423,20406,Washington,Arlington County,VA,Virginia
CITY48424,22209,Arlington,Arlington County,VA,Virginia
CITY48425,20330,Washington,Arlington County,VA,Virginia
CITY48426,22215,Arlington,Arlington County,VA,Virginia
CITY48427,20301,Washington,Arlington County,VA,Virginia
CITY48428,22227,Arlington,Arlington County,VA,Virginia
CITY48429,22245,Arlington,Arlington County,VA,Virginia
CITY48430,22241,Arlington,Arlington County,VA,Virginia
CITY48431,22920,Afton,Augusta County,VA,Virginia
CITY48432,22967,Roseland,Augusta County,VA,Virginia
CITY48433,24477,Stuarts draft,Augusta County,VA,Virginia
CITY48434,24437,Fort defiance,Augusta County,VA,Virginia
CITY48435,22843,Mount solon,Augusta County,VA,Virginia
CITY48436,22841,Mount crawford,Augusta County,VA,Virginia
CITY48437,24467,Mount sidney,Augusta County,VA,Virginia
CITY48438,24486,Weyers cave,Augusta County,VA,Virginia
CITY48439,24482,Verona,Augusta County,VA,Virginia
CITY48440,24483,Vesuvius,Augusta County,VA,Virginia
CITY48441,24440,Greenville,Augusta County,VA,Virginia
CITY48442,24463,Mint spring,Augusta County,VA,Virginia
CITY48443,22812,Bridgewater,Augusta County,VA,Virginia
CITY48444,22980,Waynesboro,Augusta County,VA,Virginia
CITY48445,24441,Grottoes,Augusta County,VA,Virginia
CITY48446,24479,Swoope,Augusta County,VA,Virginia
CITY48447,22952,Lyndhurst,Augusta County,VA,Virginia
CITY48448,24472,Raphine,Augusta County,VA,Virginia
CITY48449,24411,Augusta springs,Augusta County,VA,Virginia
CITY48450,24401,Staunton,Augusta County,VA,Virginia
CITY48451,24459,Middlebrook,Augusta County,VA,Virginia
CITY48452,24421,Churchville,Augusta County,VA,Virginia
CITY48453,22939,Fishersville,Augusta County,VA,Virginia
CITY48454,24485,West augusta,Augusta County,VA,Virginia
CITY48455,24430,Craigsville,Augusta County,VA,Virginia
CITY48456,24476,Steeles tavern,Augusta County,VA,Virginia
CITY48457,24469,New hope,Augusta County,VA,Virginia
CITY48458,24439,Goshen,Augusta County,VA,Virginia
CITY48459,24432,Deerfield,Augusta County,VA,Virginia
CITY48460,24431,Crimora,Augusta County,VA,Virginia
CITY48461,24460,Millboro,Bath County,VA,Virginia
CITY48462,24422,Clifton forge,Bath County,VA,Virginia
CITY48463,24445,Hot springs,Bath County,VA,Virginia
CITY48464,24412,Bacova,Bath County,VA,Virginia
CITY48465,24487,Williamsville,Bath County,VA,Virginia
CITY48466,24484,Warm springs,Bath County,VA,Virginia
CITY48467,24432,Deerfield,Bath County,VA,Virginia
CITY48468,24104,Huddleston,Bedford County,VA,Virginia
CITY48469,24122,Montvale,Bedford County,VA,Virginia
CITY48470,24139,Pittsville,Bedford County,VA,Virginia
CITY48471,24503,Lynchburg,Bedford County,VA,Virginia
CITY48472,24536,Coleman falls,Bedford County,VA,Virginia
CITY48473,24523,Bedford,Bedford County,VA,Virginia
CITY48474,24550,Evington,Bedford County,VA,Virginia
CITY48475,24101,Hardy,Bedford County,VA,Virginia
CITY48476,24179,Vinton,Bedford County,VA,Virginia
CITY48477,24502,Lynchburg,Bedford County,VA,Virginia
CITY48478,24570,Lowry,Bedford County,VA,Virginia
CITY48479,24064,Blue ridge,Bedford County,VA,Virginia
CITY48480,24174,Thaxton,Bedford County,VA,Virginia
CITY48481,24501,Lynchburg,Bedford County,VA,Virginia
CITY48482,24556,Goode,Bedford County,VA,Virginia
CITY48483,24095,Goodview,Bedford County,VA,Virginia
CITY48484,24551,Forest,Bedford County,VA,Virginia
CITY48485,24571,Lynch station,Bedford County,VA,Virginia
CITY48486,24121,Moneta,Bedford County,VA,Virginia
CITY48487,24526,Big island,Bedford County,VA,Virginia
CITY48488,24084,Dublin,Bland County,VA,Virginia
CITY48489,24315,Bland,Bland County,VA,Virginia
CITY48490,24314,Bastian,Bland County,VA,Virginia
CITY48491,24124,Narrows,Bland County,VA,Virginia
CITY48492,24134,Pearisburg,Bland County,VA,Virginia
CITY48493,24366,Rocky gap,Bland County,VA,Virginia
CITY48494,24318,Ceres,Bland County,VA,Virginia
CITY48495,24012,Roanoke,Botetourt County,VA,Virginia
CITY48496,24090,Fincastle,Botetourt County,VA,Virginia
CITY48497,24175,Troutville,Botetourt County,VA,Virginia
CITY48498,24579,Natural bridge station,Botetourt County,VA,Virginia
CITY48499,24066,Buchanan,Botetourt County,VA,Virginia
CITY48500,24450,Lexington,Botetourt County,VA,Virginia
CITY48501,24085,Eagle rock,Botetourt County,VA,Virginia
CITY48502,24422,Clifton forge,Botetourt County,VA,Virginia
CITY48503,24077,Cloverdale,Botetourt County,VA,Virginia
CITY48504,24083,Daleville,Botetourt County,VA,Virginia
CITY48505,24064,Blue ridge,Botetourt County,VA,Virginia
CITY48506,24019,Roanoke,Botetourt County,VA,Virginia
CITY48507,24155,Roanoke,Botetourt County,VA,Virginia
CITY48508,24130,Oriskany,Botetourt County,VA,Virginia
CITY48509,24438,Glen wilton,Botetourt County,VA,Virginia
CITY48510,23887,Valentines,Brunswick County,VA,Virginia
CITY48511,23843,Dolphin,Brunswick County,VA,Virginia
CITY48512,23845,Ebony,Brunswick County,VA,Virginia
CITY48513,23873,Meredithville,Brunswick County,VA,Virginia
CITY48514,23919,Bracey,Brunswick County,VA,Virginia
CITY48515,23856,Freeman,Brunswick County,VA,Virginia
CITY48516,23847,Emporia,Brunswick County,VA,Virginia
CITY48517,23876,Rawlings,Brunswick County,VA,Virginia
CITY48518,23868,Lawrenceville,Brunswick County,VA,Virginia
CITY48519,23889,Warfield,Brunswick County,VA,Virginia
CITY48520,23893,White plains,Brunswick County,VA,Virginia
CITY48521,23920,Brodnax,Brunswick County,VA,Virginia
CITY48522,23938,Dundas,Brunswick County,VA,Virginia
CITY48523,23824,Blackstone,Brunswick County,VA,Virginia
CITY48524,23950,La crosse,Brunswick County,VA,Virginia
CITY48525,23857,Gasburg,Brunswick County,VA,Virginia
CITY48526,23821,Alberta,Brunswick County,VA,Virginia
CITY48527,24634,Pilgrims knob,Buchanan County,VA,Virginia
CITY48528,24631,Oakwood,Buchanan County,VA,Virginia
CITY48529,24603,Big rock,Buchanan County,VA,Virginia
CITY48530,24256,Haysi,Buchanan County,VA,Virginia
CITY48531,24620,Hurley,Buchanan County,VA,Virginia
CITY48532,24622,Jewell ridge,Buchanan County,VA,Virginia
CITY48533,24656,Vansant,Buchanan County,VA,Virginia
CITY48534,24657,Whitewood,Buchanan County,VA,Virginia
CITY48535,24639,Raven,Buchanan County,VA,Virginia
CITY48536,24628,Maxie,Buchanan County,VA,Virginia
CITY48537,24658,Wolford,Buchanan County,VA,Virginia
CITY48538,24614,Grundy,Buchanan County,VA,Virginia
CITY48539,24260,Honaker,Buchanan County,VA,Virginia
CITY48540,24217,Bee,Buchanan County,VA,Virginia
CITY48541,24649,Swords creek,Buchanan County,VA,Virginia
CITY48542,24646,Rowe,Buchanan County,VA,Virginia
CITY48543,24239,Davenport,Buchanan County,VA,Virginia
CITY48544,24624,Keen mountain,Buchanan County,VA,Virginia
CITY48545,24627,Mavisdale,Buchanan County,VA,Virginia
CITY48546,23936,Dillwyn,Buckingham County,VA,Virginia
CITY48547,23921,Buckingham,Buckingham County,VA,Virginia
CITY48548,24599,Wingina,Buckingham County,VA,Virginia
CITY48549,23901,Farmville,Buckingham County,VA,Virginia
CITY48550,23004,Arvonia,Buckingham County,VA,Virginia
CITY48551,23123,New canton,Buckingham County,VA,Virginia
CITY48552,23040,Cumberland,Buckingham County,VA,Virginia
CITY48553,24522,Appomattox,Buckingham County,VA,Virginia
CITY48554,24562,Howardsville,Buckingham County,VA,Virginia
CITY48555,24553,Gladstone,Buckingham County,VA,Virginia
CITY48556,24590,Scottsville,Buckingham County,VA,Virginia
CITY48557,24504,Lynchburg,Campbell County,VA,Virginia
CITY48558,24588,Rustburg,Campbell County,VA,Virginia
CITY48559,24593,Spout spring,Campbell County,VA,Virginia
CITY48560,24550,Evington,Campbell County,VA,Virginia
CITY48561,24502,Lynchburg,Campbell County,VA,Virginia
CITY48562,24538,Concord,Campbell County,VA,Virginia
CITY48563,24554,Gladys,Campbell County,VA,Virginia
CITY48564,24522,Appomattox,Campbell County,VA,Virginia
CITY48565,24501,Lynchburg,Campbell County,VA,Virginia
CITY48566,24528,Brookneal,Campbell County,VA,Virginia
CITY48567,24517,Altavista,Campbell County,VA,Virginia
CITY48568,24576,Naruna,Campbell County,VA,Virginia
CITY48569,24551,Forest,Campbell County,VA,Virginia
CITY48570,24569,Long island,Campbell County,VA,Virginia
CITY48571,24571,Lynch station,Campbell County,VA,Virginia
CITY48572,23963,Red house,Campbell County,VA,Virginia
CITY48573,22427,Bowling green,Caroline County,VA,Virginia
CITY48574,22438,Champlain,Caroline County,VA,Virginia
CITY48575,22408,Fredericksburg,Caroline County,VA,Virginia
CITY48576,22514,Milford,Caroline County,VA,Virginia
CITY48577,22560,Tappahannock,Caroline County,VA,Virginia
CITY48578,22436,Caret,Caroline County,VA,Virginia
CITY48579,22535,Port royal,Caroline County,VA,Virginia
CITY48580,22552,Sparta,Caroline County,VA,Virginia
CITY48581,22546,Ruther glen,Caroline County,VA,Virginia
CITY48582,22446,Corbin,Caroline County,VA,Virginia
CITY48583,22580,Woodford,Caroline County,VA,Virginia
CITY48584,22501,Ladysmith,Caroline County,VA,Virginia
CITY48585,23015,Beaverdam,Caroline County,VA,Virginia
CITY48586,23047,Doswell,Caroline County,VA,Virginia
CITY48587,22428,Bowling green,Caroline County,VA,Virginia
CITY48588,23069,Hanover,Caroline County,VA,Virginia
CITY48589,22538,Rappahannock academy,Caroline County,VA,Virginia
CITY48590,24330,Fries,Carroll County,VA,Virginia
CITY48591,24360,Max meadows,Carroll County,VA,Virginia
CITY48592,24333,Galax,Carroll County,VA,Virginia
CITY48593,24317,Cana,Carroll County,VA,Virginia
CITY48594,24328,Fancy gap,Carroll County,VA,Virginia
CITY48595,24352,Laurel fork,Carroll County,VA,Virginia
CITY48596,24053,Ararat,Carroll County,VA,Virginia
CITY48597,24105,Indian valley,Carroll County,VA,Virginia
CITY48598,24347,Hiwassee,Carroll County,VA,Virginia
CITY48599,24350,Ivanhoe,Carroll County,VA,Virginia
CITY48600,24343,Hillsville,Carroll County,VA,Virginia
CITY48601,24120,Meadows of dan,Carroll County,VA,Virginia
CITY48602,24325,Dugspur,Carroll County,VA,Virginia
CITY48603,24312,Austinville,Carroll County,VA,Virginia
CITY48604,24380,Willis,Carroll County,VA,Virginia
CITY48605,24381,Woodlawn,Carroll County,VA,Virginia
CITY48606,24351,Lambsburg,Carroll County,VA,Virginia
CITY48607,23030,Charles city,Charles City County,VA,Virginia
CITY48608,23185,Williamsburg,Charles City County,VA,Virginia
CITY48609,23147,Ruthville,Charles City County,VA,Virginia
CITY48610,23231,Henrico,Charles City County,VA,Virginia
CITY48611,23140,Providence forge,Charles City County,VA,Virginia
CITY48612,23937,Drakes branch,Charlotte County,VA,Virginia
CITY48613,23959,Phenix,Charlotte County,VA,Virginia
CITY48614,23967,Saxe,Charlotte County,VA,Virginia
CITY48615,23962,Randolph,Charlotte County,VA,Virginia
CITY48616,23947,Keysville,Charlotte County,VA,Virginia
CITY48617,23934,Cullen,Charlotte County,VA,Virginia
CITY48618,23924,Chase city,Charlotte County,VA,Virginia
CITY48619,24522,Appomattox,Charlotte County,VA,Virginia
CITY48620,24528,Brookneal,Charlotte County,VA,Virginia
CITY48621,23964,Red oak,Charlotte County,VA,Virginia
CITY48622,23927,Clarksville,Charlotte County,VA,Virginia
CITY48623,23976,Wylliesburg,Charlotte County,VA,Virginia
CITY48624,23923,Charlotte court house,Charlotte County,VA,Virginia
CITY48625,23958,Pamplin,Charlotte County,VA,Virginia
CITY48626,23963,Red house,Charlotte County,VA,Virginia
CITY48627,23224,Richmond,Chesterfield County,VA,Virginia
CITY48628,23235,Richmond,Chesterfield County,VA,Virginia
CITY48629,23834,Colonial heights,Chesterfield County,VA,Virginia
CITY48630,23113,Midlothian,Chesterfield County,VA,Virginia
CITY48631,23114,Midlothian,Chesterfield County,VA,Virginia
CITY48632,23112,Midlothian,Chesterfield County,VA,Virginia
CITY48633,23236,Richmond,Chesterfield County,VA,Virginia
CITY48634,23803,Petersburg,Chesterfield County,VA,Virginia
CITY48635,23838,Chesterfield,Chesterfield County,VA,Virginia
CITY48636,23120,Moseley,Chesterfield County,VA,Virginia
CITY48637,23832,Chesterfield,Chesterfield County,VA,Virginia
CITY48638,23234,Richmond,Chesterfield County,VA,Virginia
CITY48639,23831,Chester,Chesterfield County,VA,Virginia
CITY48640,23836,Chester,Chesterfield County,VA,Virginia
CITY48641,23225,Richmond,Chesterfield County,VA,Virginia
CITY48642,23237,Richmond,Chesterfield County,VA,Virginia
CITY48643,23297,Richmond,Chesterfield County,VA,Virginia
CITY48644,22630,Front royal,Clarke County,VA,Virginia
CITY48645,20135,Bluemont,Clarke County,VA,Virginia
CITY48646,20130,Paris,Clarke County,VA,Virginia
CITY48647,22611,Berryville,Clarke County,VA,Virginia
CITY48648,22620,Boyce,Clarke County,VA,Virginia
CITY48649,22663,White post,Clarke County,VA,Virginia
CITY48650,22646,Millwood,Clarke County,VA,Virginia
CITY48651,24128,Newport,Craig County,VA,Virginia
CITY48652,24127,New castle,Craig County,VA,Virginia
CITY48653,24070,Catawba,Craig County,VA,Virginia
CITY48654,24131,Paint bank,Craig County,VA,Virginia
CITY48655,24426,Covington,Craig County,VA,Virginia
CITY48656,20186,Warrenton,Culpeper County,VA,Virginia
CITY48657,22718,Elkwood,Culpeper County,VA,Virginia
CITY48658,22726,Lignum,Culpeper County,VA,Virginia
CITY48659,22714,Brandy station,Culpeper County,VA,Virginia
CITY48660,20106,Amissville,Culpeper County,VA,Virginia
CITY48661,22736,Richardsville,Culpeper County,VA,Virginia
CITY48662,22733,Rapidan,Culpeper County,VA,Virginia
CITY48663,22729,Mitchells,Culpeper County,VA,Virginia
CITY48664,22716,Castleton,Culpeper County,VA,Virginia
CITY48665,22724,Jeffersonton,Culpeper County,VA,Virginia
CITY48666,22713,Boston,Culpeper County,VA,Virginia
CITY48667,22701,Culpeper,Culpeper County,VA,Virginia
CITY48668,22735,Reva,Culpeper County,VA,Virginia
CITY48669,22734,Remington,Culpeper County,VA,Virginia
CITY48670,22741,Stevensburg,Culpeper County,VA,Virginia
CITY48671,22740,Sperryville,Culpeper County,VA,Virginia
CITY48672,22407,Fredericksburg,Culpeper County,VA,Virginia
CITY48673,22737,Rixeyville,Culpeper County,VA,Virginia
CITY48674,23936,Dillwyn,Cumberland County,VA,Virginia
CITY48675,23027,Cartersville,Cumberland County,VA,Virginia
CITY48676,23901,Farmville,Cumberland County,VA,Virginia
CITY48677,23038,Columbia,Cumberland County,VA,Virginia
CITY48678,23123,New canton,Cumberland County,VA,Virginia
CITY48679,23040,Cumberland,Cumberland County,VA,Virginia
CITY48680,23139,Powhatan,Cumberland County,VA,Virginia
CITY48681,24237,Dante,Dickenson County,VA,Virginia
CITY48682,24230,Coeburn,Dickenson County,VA,Virginia
CITY48683,24220,Birchleaf,Dickenson County,VA,Virginia
CITY48684,24226,Clinchco,Dickenson County,VA,Virginia
CITY48685,24256,Haysi,Dickenson County,VA,Virginia
CITY48686,24225,Cleveland,Dickenson County,VA,Virginia
CITY48687,24283,Saint paul,Dickenson County,VA,Virginia
CITY48688,24607,Breaks,Dickenson County,VA,Virginia
CITY48689,24656,Vansant,Dickenson County,VA,Virginia
CITY48690,24228,Clintwood,Dickenson County,VA,Virginia
CITY48691,24217,Bee,Dickenson County,VA,Virginia
CITY48692,24272,Nora,Dickenson County,VA,Virginia
CITY48693,24269,Mc clure,Dickenson County,VA,Virginia
CITY48694,23833,Church road,Dinwiddie County,VA,Virginia
CITY48695,23803,Petersburg,Dinwiddie County,VA,Virginia
CITY48696,23840,Dewitt,Dinwiddie County,VA,Virginia
CITY48697,23805,Petersburg,Dinwiddie County,VA,Virginia
CITY48698,23885,Sutherland,Dinwiddie County,VA,Virginia
CITY48699,23872,Mc kenney,Dinwiddie County,VA,Virginia
CITY48700,23824,Blackstone,Dinwiddie County,VA,Virginia
CITY48701,23882,Stony creek,Dinwiddie County,VA,Virginia
CITY48702,23894,Wilsons,Dinwiddie County,VA,Virginia
CITY48703,23850,Ford,Dinwiddie County,VA,Virginia
CITY48704,23830,Carson,Dinwiddie County,VA,Virginia
CITY48705,23841,Dinwiddie,Dinwiddie County,VA,Virginia
CITY48706,22438,Champlain,Essex County,VA,Virginia
CITY48707,23148,Saint stephens church,Essex County,VA,Virginia
CITY48708,22454,Dunnsville,Essex County,VA,Virginia
CITY48709,22509,Loretto,Essex County,VA,Virginia
CITY48710,22560,Tappahannock,Essex County,VA,Virginia
CITY48711,22436,Caret,Essex County,VA,Virginia
CITY48712,23023,Bruington,Essex County,VA,Virginia
CITY48713,23115,Millers tavern,Essex County,VA,Virginia
CITY48714,22437,Center cross,Essex County,VA,Virginia
CITY48715,22476,Hustle,Essex County,VA,Virginia
CITY48716,22504,Laneview,Essex County,VA,Virginia
CITY48717,20171,Herndon,Fairfax County,VA,Virginia
CITY48718,22151,Springfield,Fairfax County,VA,Virginia
CITY48719,22180,Vienna,Fairfax County,VA,Virginia
CITY48720,22122,Newington,Fairfax County,VA,Virginia
CITY48721,22181,Vienna,Fairfax County,VA,Virginia
CITY48722,22315,Alexandria,Fairfax County,VA,Virginia
CITY48723,22027,Dunn loring,Fairfax County,VA,Virginia
CITY48724,22106,Mc lean,Fairfax County,VA,Virginia
CITY48725,20195,Reston,Fairfax County,VA,Virginia
CITY48726,22037,Fairfax,Fairfax County,VA,Virginia
CITY48727,22158,Springfield,Fairfax County,VA,Virginia
CITY48728,20192,Herndon,Fairfax County,VA,Virginia
CITY48729,20124,Clifton,Fairfax County,VA,Virginia
CITY48730,20120,Centreville,Fairfax County,VA,Virginia
CITY48731,20164,Sterling,Fairfax County,VA,Virginia
CITY48732,20191,Reston,Fairfax County,VA,Virginia
CITY48733,22003,Annandale,Fairfax County,VA,Virginia
CITY48734,22030,Fairfax,Fairfax County,VA,Virginia
CITY48735,22043,Falls church,Fairfax County,VA,Virginia
CITY48736,22102,Mc lean,Fairfax County,VA,Virginia
CITY48737,22308,Alexandria,Fairfax County,VA,Virginia
CITY48738,22121,Mount vernon,Fairfax County,VA,Virginia
CITY48739,22035,Fairfax,Fairfax County,VA,Virginia
CITY48740,22081,Merrifield,Fairfax County,VA,Virginia
CITY48741,22082,Merrifield,Fairfax County,VA,Virginia
CITY48742,22044,Falls church,Fairfax County,VA,Virginia
CITY48743,22183,Vienna,Fairfax County,VA,Virginia
CITY48744,22312,Alexandria,Fairfax County,VA,Virginia
CITY48745,22159,Springfield,Fairfax County,VA,Virginia
